 Belle de saison;http://www.bierebel.com/uploads/beer/photo/2820/detail_Belledesaison.jpg;L'art d'en brasser;6.0;Spéciales blondes;L'art d'en brasser Chaussée de Lessines, 3617060 HORRUESHainaut
 Belle-Fleur;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij De Dochter van de Korenaar;6.0;Ales, Stouts et IPA;no-description
 Belle-Vue Extra Appel-Kers;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Belle-Vue;2.4;Bières fruitées;no-description
 Belle-Vue Framboise;http://www.bierebel.com/uploads/beer/photo/633/detail_framboise_bellevue.gif;Brasserie Belle-Vue;5.2;Bières fruitées;
 Belle-Vue Gueuze;http://www.bierebel.com/uploads/beer/photo/634/detail_gueuze_bellevue.gif;Brasserie Belle-Vue;5.2;Lambics et gueuzes;Brasserie Belle-Vue Bergensesteenweg, 1441600 SINT-PIETERS-LEEUWVlaams-Brabant
 Belle-Vue Kriek;http://www.bierebel.com/uploads/beer/photo/635/detail_kriek_bellevue.gif;Brasserie Belle-Vue;5.2;Bières fruitées;Brasserie Belle-Vue Bergensesteenweg, 1441600 SINT-PIETERS-LEEUWVlaams-Brabant
 Belle-Vue Sélection Lambic;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Belle-Vue;5.2;Lambics et gueuzes;Brasserie Belle-Vue Bergensesteenweg, 1441600 SINT-PIETERS-LEEUWVlaams-Brabant
 Bellegems Witbier;http://www.bierebel.com/uploads/beer/photo/2730/detail_bellegems-witbier.jpg;Brouwerij Omer Vander Ghinste;5.0;Bières blanches;no-description
 Bellevaux Black;http://www.bierebel.com/uploads/beer/photo/750/detail_bellevaux_black.jpg;Brasserie de Bellevaux;6.3;Ales, Stouts et IPA;no-description
 Bellevaux Blanche;http://www.bierebel.com/uploads/beer/photo/751/detail_bellevaux_blanche_Mickey.jpg;Brasserie de Bellevaux;4.8;Bières blanches;no-description
 Bellevaux Blonde;http://www.bierebel.com/uploads/beer/photo/749/detail_bellevaux_blonde.jpg;Brasserie de Bellevaux;7.0;Spéciales blondes;no-description
 Bellevaux Brune;http://www.bierebel.com/uploads/beer/photo/748/detail_bellevaux_brune.jpg;Brasserie de Bellevaux;7.0;Spéciales brunes;no-description
 Bellevaux Framboise;http://www.bierebel.com/uploads/beer/photo/1099/detail_bellevaux_framboises_Mickey.jpg;Brasserie de Bellevaux;4.0;Bières fruitées;no-description
 Bellevaux TPA;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bellevaux;6.0;Ales, Stouts et IPA;Brasserie de Bellevaux Bellevaux, 54960 MALMEDYLiège
 Bellevaux Triple;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bellevaux;9.5;Spéciales blondes;no-description
 Belval;http://www.bierebel.com/uploads/beer/photo/2140/detail_belval_Mickey.jpg;De Proefbrouwerij;4.8;Bières thématiques;De Proefbrouwerij Dornzelestraat, 20 9080 LOCHRISTIOost-Vlaanderen
 Belville Framboise;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Huyghe;3.7;Bières fruitées;Brouwerij Huyghe Geraardbergsesteenweg, 14b9090 MELLEOost-Vlaanderen
 Belville Kriek;http://www.bierebel.com/uploads/beer/photo/1268/detail_kriek_belleville.jpg;Brouwerij Huyghe;6.0;Bières fruitées;Brouwerij Huyghe Geraardbergsesteenweg, 14b9090 MELLEOost-Vlaanderen
 Belville Passion Fruit;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Huyghe;3.5;Bières fruitées;Brouwerij Huyghe Geraardbergsesteenweg, 14b9090 MELLEOost-Vlaanderen
 Beremietje;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Lefèbvre;5.2;Bières thématiques;Brasserie Lefèbvre Chemin du Croly, 541430 QUENASTBrabant Wallon
 Bergse Speciaal Festivalbier;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij De Graal;6.5;Bières thématiques;Brouwerij De Graal Warande, 159660 BRAKELOost-Vlaanderen
 Bersalis Kadet;http://www.bierebel.com/uploads/beer/photo/1332/detail_bersalis_kadet.png;Brouwerij Oud Beersel;4.0;Pils;no-description
 Bersalis Tripel;http://www.bierebel.com/uploads/beer/photo/618/detail_bersalis_tripel.jpg;Brouwerij Oud Beersel;9.5;Spéciales blondes;no-description
 Bertinchamps Blonde;http://www.bierebel.com/uploads/beer/photo/2435/detail_blonde.png;Brasserie de la Ferme de Bertinchamps;6.2;Spéciales blondes;no-description
 Bertinchamps Brune;http://www.bierebel.com/uploads/beer/photo/2540/detail_brune.png;Brasserie de la Ferme de Bertinchamps;7.0;Spéciales brunes;no-description
 Bertinchamps Hiver;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de la Ferme de Bertinchamps;8.0;Bières de Noël;no-description
 Bertinchamps Triple;http://www.bierebel.com/uploads/beer/photo/2479/detail_triple.png;Brasserie de la Ferme de Bertinchamps;8.0;Spéciales blondes;no-description
 Bertiole du Home André Livémont;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Brootcoorens;7.0;Bières thématiques;no-description
 Berwêtte;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Saint-Monon;8.0;Spéciales blondes;Brasserie Saint-Monon Rue Principale, 416953 AMBLYLuxembourg
 Beselaars Heksenbier;http://www.bierebel.com/uploads/beer/photo/1330/detail_beselaars_heksenbier.jpg;Brouwerij Van Eecke;6.5;Bières thématiques;no-description
 Besty;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;13.0;Spéciales brunes;no-description
 Bevers Plorijntje;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Boelens;0.0;Bières thématiques;Brouwerij Boelens Kerkstraat, 79111 BELSELEOost-Vlaanderen
 Bieken;http://www.bierebel.com/uploads/beer/photo/558/detail_bieken.jpg;Brouwerij Boelens;8.0;Spéciales blondes;no-description
 Bieken Blond;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Boelens;8.5;Spéciales blondes;no-description
 Bienvenue de Montaigu ;http://www.bierebel.com/uploads/beer/photo/1400/detail_bienvenue_de_montaigu_Mickey.jpg;Brouwerij Montaigu;7.0;Spéciales blondes;no-description
 Bierpruver Cava;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Huisbrouwerij De 3 Vaten;6.5;Spéciales blondes;Huisbrouwerij De 3 Vaten Propriétaire de marqueHerautlaan, 72180 EKERENAntwerpen
 Bierpruver Dubbel Bruin;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Huisbrouwerij De 3 Vaten;7.8;Spéciales brunes;no-description
 Bierpruver Tripel;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Huisbrouwerij De 3 Vaten;9.0;Spéciales blondes;no-description
 Bierpruver Winter;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Huisbrouwerij De 3 Vaten;8.0;Bières de Noël;no-description
 Big Bavik;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie De Brabandere;5.0;Pils;no-description
 Big Chouffe;http://www.bierebel.com/uploads/beer/photo/1417/detail_big-chouffe-col.png;Brasserie d'Achouffe;8.0;Spéciales blondes;no-description
 Big Mama Stout;http://www.bierebel.com/uploads/beer/photo/2434/detail_bigmamastout.png;Novabirra;6.2;Ales, Stouts et IPA;Novabirra Propriétaire de marqueAvenue des Cyclamens, 21420 BRAINE-L'ALLEUDBrabant Wallon
 Big Nose;http://www.bierebel.com/uploads/beer/photo/2539/detail_1654168_10152249946014165_672813294_n.jpg;Novabirra;9.0;Spéciales blondes;no-description
 Big OL' Mama Stout;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Novabirra;11.0;Ales, Stouts et IPA;no-description
 Binchoise Bière de Pâques ;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie la Binchoise;7.0;Spéciales ambrées;Brasserie la Binchoise  Faubourg Saint Paul, 387130 BINCHEHainaut
 Binchoise Blonde;http://www.bierebel.com/uploads/beer/photo/130/detail_binchoise_blonde.jpg;Brasserie la Binchoise;6.2;Spéciales blondes;Brasserie la Binchoise  Faubourg Saint Paul, 387130 BINCHEHainaut
 Binchoise Brune;http://www.bierebel.com/uploads/beer/photo/131/detail_binchoise_brune.jpg;Brasserie la Binchoise;8.2;Spéciales brunes;Brasserie la Binchoise  Faubourg Saint Paul, 387130 BINCHEHainaut
 Binchoise Spéciale Noël;http://www.bierebel.com/uploads/beer/photo/135/detail_binchoise_speciale_noel.gif;Brasserie la Binchoise;9.0;Bières de Noël;no-description
 Bink Blond;http://www.bierebel.com/uploads/beer/photo/378/detail_blond.png;Brouwerij Kerkom;5.5;Spéciales blondes;no-description
 Bink Bruin;http://www.bierebel.com/uploads/beer/photo/379/detail_bruin.png;Brouwerij Kerkom;5.5;Spéciales brunes;no-description
 Bink de Reuss;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Kerkom;5.5;Spéciales blondes;Brouwerij Kerkom Naamsesteenweg, 4693800 SINT-TRUIDEN (Saint-Trond)Limburg
 Bintjesbier;http://www.bierebel.com/uploads/beer/photo/1654/detail_bintjesbier_Mickey.jpg;Brouwerij Alvinne;6.5;Spéciales blondes;Brouwerij Alvinne Mellestraat, 1388501 HEULEWest-Vlaanderen
 Bio Bière Blonde;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Haacht;5.0;Pils;Brouwerij Haacht Provinciesteenweg, 283190 BOORTMEERBEEKVlaams-Brabant
 Bio Fruits;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Dupont;4.5;Bières fruitées;no-description
 Bio Top;http://www.bierebel.com/uploads/beer/photo/2068/detail_bio_top_Mickey.jpg;Brasserie Artisanale Millevertus;8.2;Spéciales blondes;Brasserie Artisanale Millevertus 3, chemin de l’Eau Vive6730 BREUVANNE (Tintigny)Luxembourg
 Biolégère;http://www.bierebel.com/uploads/beer/photo/48/detail_BioLegere.jpg;Brasserie Dupont;3.5;Pils;Brasserie Dupont Rue basse, 57904 TOURPESHainaut
 Biskop Nen;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Danny;6.4;Spéciales blondes;no-description
 Bisous m'chou;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie la Binchoise;6.5;Spéciales blondes;Brasserie la Binchoise  Faubourg Saint Paul, 387130 BINCHEHainaut
 Bitter Sweet Symphony;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij 't Gaverhopke;7.8;Ales, Stouts et IPA;Brouwerij 't Gaverhopke Steenbrugstraat, 1878530 HARELBEKE-STASSEGEMWest-Vlaanderen
 Bittere Waarheid tripel IPA;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Het Alternatief;10.0;Ales, Stouts et IPA;no-description
 Bittere Waasheid Tripel IPA;http://www.bierebel.com/uploads/beer/photo/2233/detail_bittere_waasheid_tripel_IPA_Mickey.jpg;Brouwerij Het Alternatief;10.0;Ales, Stouts et IPA;no-description
 Bière Blanche Rosée;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Affligem;4.0;Bières fruitées;Brouwerij Affligem Ringlaan, 181745 OPWIJKVlaams-Brabant
 Bière Chaude de Bouillon;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bouillon;0.0;Spéciales blondes;Brasserie de Bouillon Rue de la Girafe, 766832 SENSENRUTHLuxembourg
 Bière Marchande bière blonde sur lie (La);http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Brunehaut;7.0;Bières thématiques;Brasserie de Brunehaut Rue des Panneries, 17/197623 RONGYHainaut
 Bière Régiment territorial de chasseurs ardennais – Résiste et mords;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bouillon;6.5;Bières thématiques;Résiste et mords est la devise de l'unité d'élite des Chasseurs Ardennais.
 Bière Triple - Bier Tripel Carrefour;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Haacht;3.4;Pils;Brouwerij Haacht Provinciesteenweg, 283190 BOORTMEERBEEKVlaams-Brabant
 Bière au Potiron;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Sur-Les-Bois (Botteresse);7.2;Bières fruitées;no-description
 Bière aux Noisettes;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Sur-Les-Bois (Botteresse);8.5;Spéciales ambrées;no-description
 Bière d'Anzin;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Eecke;6.5;Bières thématiques;Brouwerij Van Eecke Douvieweg, 28978 WATOUWest-Vlaanderen
 Bière de Beloeil;http://www.bierebel.com/uploads/beer/photo/45/detail_BiereDeBeloeil.jpg;Brasserie Dupont;8.5;Bières thématiques;Brasserie Dupont Rue basse, 57904 TOURPESHainaut
 Bière de Malmedy Blonde;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Lefèbvre;6.3;Bières thématiques;Brasserie Lefèbvre Chemin du Croly, 541430 QUENASTBrabant Wallon
 Bière de Malmedy Brune;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Lefèbvre;6.3;Bières thématiques;Brasserie Lefèbvre Chemin du Croly, 541430 QUENASTBrabant Wallon
 Bière de Miel Biologique;http://www.bierebel.com/uploads/beer/photo/49/detail_BioMiel.jpg;Brasserie Dupont;8.0;Spéciales blondes;Brasserie Dupont Rue basse, 57904 TOURPESHainaut
 Bière de Table Blonde - Tafelbier Blond Carrefour;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Haacht;1.2;Pils;Brouwerij Haacht Provinciesteenweg, 283190 BOORTMEERBEEKVlaams-Brabant
 Bière de Table Brune - Tafelbier Bruin Carrefour;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Haacht;1.2;Pils;Brouwerij Haacht Provinciesteenweg, 283190 BOORTMEERBEEKVlaams-Brabant
 Bière de Warsage Blonde;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Warsage;6.5;Spéciales blondes;no-description
 Bière de Warsage Brune;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Warsage;9.0;Spéciales ambrées;no-description
 Bière de Warsage Triple;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Warsage;8.5;Spéciales blondes;no-description
 Bière des Arbalestriers de Beaumont;http://www.bierebel.com/uploads/beer/photo/2804/detail_CIMG2292.JPG;Brasserie de Silenrieux;7.5;Spéciales ambrées;no-description
 Bière des Bûcherons;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bouillon;6.5;Bières thématiques;Brasserie de Bouillon Rue de la Girafe, 766832 SENSENRUTHLuxembourg
 Bière des Cyclistes;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie du Bocq;6.1;Bières thématiques;no-description
 Bière des Mountches;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Strubbe;8.8;Bières thématiques;Brouwerij Strubbe Markt, 18480 ICHTEGEMWest-Vlaanderen
 Bière des Ours;http://www.bierebel.com/uploads/beer/photo/134/detail_biere_des_ours.gif;Brasserie la Binchoise;8.4;Spéciales brunes;Brasserie la Binchoise  Faubourg Saint Paul, 387130 BINCHEHainaut
 Bière des Veschaux;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bouillon;6.5;Bières thématiques;Brasserie de Bouillon Rue de la Girafe, 766832 SENSENRUTHLuxembourg
 Bière du Bison;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Bouillon;6.5;Bières thématiques;Brasserie de Bouillon Rue de la Girafe, 766832 SENSENRUTHLuxembourg
 Bière du Boucanier Christmas Ale;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;9.5;Bières de Noël;no-description
 Bière du Boucanier Dark Ale;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;9.0;Spéciales brunes;no-description
 Bière du Boucanier Golden Ale;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;11.0;Spéciales blondes;no-description
 Bière du Boucanier Red Ale;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;7.0;Spéciales ambrées;no-description
 Bière du Corsaire;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Huyghe;9.4;Spéciales blondes;no-description
 Bière du Coyeû;http://www.bierebel.com/uploads/beer/photo/2243/detail_coyeu_Mickey.jpg;Brasserie Grain d'Orge ;6.5;Bières thématiques;Brasserie Grain d'Orge  Centre, 164852 HOMBOURGLiège
 Bière du Lothier;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Lefèbvre;7.5;Bières thématiques;Brasserie Lefèbvre Chemin du Croly, 541430 QUENASTBrabant Wallon
 Bière à la Pomme;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Lindemans;3.5;Bières fruitées;Brouwerij Lindemans Lenniksebaan, 14791602 VLEZENBEEKVlaams-Brabant
 Bièvre Blonde;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;6.5;Spéciales blondes;Brouwerij Van Steenberge Lindenlaan, 259940 ERTVELDEOost-Vlaanderen
 Bièvre Brune;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;6.5;Spéciales brunes;no-description
 Bjelzetereke;http://www.bierebel.com/uploads/beer/photo/2234/detail_bjelzetereke_Mickey.jpg;Brouwerij Sint-Canarus;8.5;Spéciales brunes;no-description
 Black Albert Royal Stout;http://www.bierebel.com/uploads/beer/photo/1107/detail_black_albert.jpg;Struise Brouwers;13.0;Ales, Stouts et IPA;no-description
 Black Damnation I Black Berry Albert;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;13.0;Ales, Stouts et IPA;no-description
 Black Damnation II Mocha Bomb;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;12.0;Ales, Stouts et IPA;no-description
 Black Damnation III Black Mes;http://www.bierebel.com/uploads/beer/photo/2138/detail_black_damnation_III_black_Mickey.jpg;Struise Brouwers;13.0;Spéciales brunes;Struise Brouwers Elverdingestraat, 48640 VLETERENWest-Vlaanderen
 Black Damnation IV Coffee Club;http://www.bierebel.com/uploads/beer/photo/2137/detail_black_damnation_IV_coffee_Mickey.jpg;Struise Brouwers;13.0;Spéciales brunes;Struise Brouwers Elverdingestraat, 48640 VLETERENWest-Vlaanderen
 Black Damnation IX Beggars' Art;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;18.1;Ales, Stouts et IPA;no-description
 Black Damnation VI Messy;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;39.0;Ales, Stouts et IPA;no-description
 Black Damnation VII Single Black;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;2.0;Ales, Stouts et IPA;no-description
 Black Damnation VIII S.H.I.T.;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;12.0;Ales, Stouts et IPA;no-description
 Black Damnation X Double Wood;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;15.0;Ales, Stouts et IPA;no-description
 Black Damnation XI Special Kay;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;22.0;Ales, Stouts et IPA;no-description
 Black Damnation XII Nuptiale A2;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;13.0;Ales, Stouts et IPA;no-description
 Black Ghost;http://www.bierebel.com/uploads/beer/photo/1808/detail_black_ghost.jpg;Brasserie Fantôme;8.0;Ales, Stouts et IPA;Brasserie Fantôme Rue Preal, 86997 SOY-EREZEELuxembourg
 Black Hole;http://www.bierebel.com/uploads/beer/photo/496/detail_black_hole.jpg;Brouwerij Roman;5.6;Pils;no-description
 Black Jack;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Struise Brouwers;7.0;Ales, Stouts et IPA;no-description
 Black Mamba;http://www.bierebel.com/uploads/beer/photo/2942/detail_black_mamba.PNG;Brasserie Sainte-Hélène;4.5;Ales, Stouts et IPA;Brasserie Sainte-Hélène Rue d'Arlon, 17A6820 FLORENVILLELuxembourg
 Black {C};http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie C;(inconnu;Bières de Noël;no-description
 Blanc Mongnîs;http://www.bierebel.com/uploads/beer/photo/1168/detail_blanc_mongnis_Mickey.jpg;Brasserie Artisanale La Frasnoise;6.3;Saisons;no-description
 Blanche Canaille;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Grain d'Orge ;5.4;Bières blanches;no-description
 Blanche Fraise;http://www.bierebel.com/uploads/beer/photo/2141/detail_Bobeline_Fraise.jpg;Bobeline & Cie;3.6;Bières fruitées;no-description
 Blanche Neuve;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasse-Temps (LLN);4.5;Bières blanches;no-description
 Blanche Vieux Bruges;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Honsebrouck;4.5;Bières blanches;Brouwerij Van Honsebrouck Oostrozebeekstraat, 438770 INGELMUNSTERWest-Vlaanderen
 Blanche de Bouillon;http://www.bierebel.com/uploads/beer/photo/161/detail_blanche_de_bouillon.jpg;Brasserie de Bouillon;5.5;Bières blanches;Brasserie de Bouillon Rue de la Girafe, 766832 SENSENRUTHLuxembourg
 Blanche de Brabant;http://www.bierebel.com/uploads/beer/photo/1630/detail_blanche_de_brabant.jpg;Brouwerij Timmermans;4.0;Bières blanches;no-description
 Blanche de Bruxelles;http://www.bierebel.com/uploads/beer/photo/89/detail_BlancheBru33gts.png;Brasserie Lefèbvre;4.5;Bières blanches;
 Blanche de Bruxelles Rosée;http://www.bierebel.com/uploads/beer/photo/2811/detail_B_bCRsnXAAAqZfs.jpg;Brasserie Lefèbvre;4.5;Bières fruitées;no-description
 Blanche de Charleroi;http://www.bierebel.com/uploads/beer/photo/746/detail_blanche_de_Charleroi.jpg;Brasserie du Val de Sambre;4.5;Bières blanches;no-description
 Blanche de Fantôme;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie Fantôme;4.0;Bières blanches;no-description
 Blanche de Namur;http://www.bierebel.com/uploads/beer/photo/13/detail_blanche_13.jpg;Brasserie du Bocq;4.5;Bières blanches;Brasserie du Bocq Rue de la Brasserie, 45530 PURNODENamur
 Blanche de Namur Rosée;http://www.bierebel.com/uploads/beer/photo/2675/detail_blanche_rosee_droite_14.jpg;Brasserie du Bocq;3.4;Bières fruitées;Brasserie du Bocq Rue de la Brasserie, 45530 PURNODENamur
 Blanche de Sainte-Waudru;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasse-Temps (Mons);4.5;Bières blanches;Brasse-Temps (Mons) Complexe Imagix - Boulevard André Delvaux, 1/27000 MONSHainaut
 Blanche de Thines;http://www.bierebel.com/uploads/beer/photo/2849/detail_sapiensThines.png;Belgo Sapiens Brewers;4.8;Bières blanches;o Bière blancheo Amertume : 20 EBUo Couleur : 8 EBC (4 SRM)o OG : 10.5 °platoo Levure: Levure de fermentation hauteo Houblons amérisants: Polaris, Hallertau Mittelfrüh, Cascadeo Houblon aromatique: Cascadeo Céréales: Malt Pilsen, Malt de Froment, Épeautreo Épices : Gingembre, Maniguette
 Blanche de Tubize;http://www.bierebel.com/uploads/beer/photo/2346/detail_blanche_de_tubize.jpg;De Proefbrouwerij;4.8;Bières blanches;De Proefbrouwerij Dornzelestraat, 20 9080 LOCHRISTIOost-Vlaanderen
 Blanche des Fagnes;http://www.bierebel.com/uploads/beer/photo/1568/detail_blanche_des_fagnes_Mickey.jpg;Brasserie des Fagnes;6.0;Bières blanches;no-description
 Blanche des Honnelles;http://www.bierebel.com/uploads/beer/photo/107/detail_blanche_honnelles.jpg;Brasserie de l'Abbaye des Rocs;6.0;Bières blanches;Brasserie de l'Abbaye des Rocs Chaussée Brunehault, 377387 MONTIGNIES-SUR-ROCHainaut
 Blanche des Moines;http://www.bierebel.com/uploads/beer/photo/1745/detail_blanche_des_moines.jpg;Brasserie du Bocq;4.5;Bières blanches;Brasserie du Bocq Rue de la Brasserie, 45530 PURNODENamur
 Blanche des Neiges;http://www.bierebel.com/uploads/beer/photo/329/detail_blanche_des_neiges.jpg;Brouwerij Huyghe;5.0;Bières blanches;no-description
 Blanche du Hainaut Biologique;http://www.bierebel.com/uploads/beer/photo/50/detail_BlancheHainaut.jpg;Brasserie Dupont;5.5;Bières blanches;Brasserie Dupont Rue basse, 57904 TOURPESHainaut
 Blanche du Lion (Leeuwse Witte);http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Affligem;5.0;Bières blanches;Brouwerij Affligem Ringlaan, 181745 OPWIJKVlaams-Brabant
 Blanche du kiosque;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brasserie de Silenrieux;6.0;Bières blanches;Brasserie de Silenrieux Rue de Noupré5630 SILENRIEUXNamur
